1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,236,-1,-1,-1,-1,1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,236,236,236,236,236,236,236,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,295,-1,297,-1,-1,-1,1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,295,296,296,296,296,296,296,296,296,297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222,223,223,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,356,356,356,356,356,356,356,356,357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222,223,224,-1,-1,282,283,283,284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,426,-1,-1,-1,231,232,233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,237,0,0,0,235,236,237,1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,282,283,284,-1,-1,282,283,283,284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,231,232,233,-1,-1,291,292,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,295,296,297,-1,-1,-1,295,296,297,1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,342,343,344,-1,-1,342,343,343,344,-1,-1,-1,-1,-1,-1,231,232,233,6,6,291,292,293,6,6,291,292,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,356,357,-1,-1,-1,355,356,357,1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,231,232,232,232,232,232,232,232,232,-1,-1,-1,-1,231,232,232,232,232,232,232,232,232,232,232,232,-1,-1,-1,231,232,292,292,292,232,232,292,292,292,232,232,292,292,293,-1,-1,-1,-1,-1,-1,231,232,232,232,232,232,232,232,232,232,-1,-1,-1,232,-1,-1,232,-1,-1,-1,232,232,232,232,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,232,232,232,232,232,232,232,232,232,232,1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,291,292,292,292,292,292,292,292,292,-1,-1,-1,-1,291,292,292,292,292,292,292,292,292,292,292,292,-1,-1,-1,291,292,292,292,292,292,292,292,292,292,292,292,292,292,293,-1,-1,-1,-1,-1,-1,291,292,292,292,292,292,292,292,292,292,-1,-1,-1,292,-1,-1,292,-1,-1,-1,292,292,292,292,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,291,292,292,292,292,292,292,292,292,292,292,1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,351,352,352,352,352,352,352,352,352,6,6,6,6,351,352,352,352,352,352,352,352,352,352,352,352,6,6,6,351,352,352,352,352,352,352,352,352,352,352,352,352,352,353,6,6,6,6,6,6,351,352,352,352,352,352,352,352,352,352,6,6,6,352,6,6,352,6,6,6,352,352,352,352,353,-1,-1,-1,-1,-1,-1,-1,-1,259,-1,-1,-1,259,-1,-1,-1,259,-1,-1,351,352,352,352,352,352,352,352,352,352,352,1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
